#Slice Iteration,O2,O0
0 173145121 158547223
1 13445341 90388854
2 8923762 129626370
3 5488796 126485751
4 4137358 66111449
5 4032778 17010511
6 3546604 15574665
7 3310558 22984307
8 3008271 5280183
9 2873368 4800308
10 2534493 4396027
11 2386940 4234354
12 2072944 3589771
13 1834574 3364482
14 1597399 3033107
15 1507666 2674693
16 1426918 2526279
17 1433660 2414321
18 1244383 2154647
19 1100258 1996932
20 1002814 1774423
21 923631 1724831
22 876651 1511825
23 775827 1296256
24 740009 1213015
25 675211 1122312
26 610889 1053202
27 548129 939652
28 505476 889972
29 481791 849052
30 459922 814087
31 436737 767180
32 402570 721478
33 366650 666364
34 336179 629170
35 331565 597491
36 317134 578186
37 297060 546082
38 275911 528661
39 262351 507604
40 249080 487775
41 236630 471765
42 225988 448304
43 214462 429662
44 213545 411847
45 199773 396004
46 189957 371216
47 186578 358100
48 181104 352814
49 166124 337472
50 154567 332334
51 144206 322667
52 130565 309385
53 120950 301002
54 115897 284407
55 112398 266896
56 108094 259059
57 103052 244500
58 99149 235411
59 95496 230598
60 91035 220014
61 86562 215969
62 82368 209954
63 81920 198887
64 82601 190132
65 79806 192796
66 78589 183148
67 76321 182865
68 74379 176442
69 71081 172350
70 68194 171279
71 66386 167870
72 62538 162363
73 62445 156966
74 63521 157342
75 60224 149103
76 57259 146813
77 55505 144002
78 56277 140003
79 57255 135420
80 54752 133178
81 53031 127214
82 51915 127246
83 53022 126842
84 54031 124903
85 52744 124710
86 52045 121298
87 49710 115949
88 50181 111548
89 49922 106542
90 46220 106660
91 47691 102784
92 48919 105215
93 46773 103505
94 45815 101167
95 41631 101616
96 42314 98755
97 44238 97702
98 43372 100702
99 42289 102726
100 40441 0
101 39351 0
102 41100 0
103 41197 0
104 40446 0
105 38725 0
106 37541 0
107 38636 0
108 40673 0
109 38512 0
110 39100 0
111 37515 0
112 37162 0
113 37552 0
114 36737 0
115 36262 0
116 37235 0
