12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12096 12097 12097 12097 12097 12097 12097 12097 12097 12098 12098 12098 12098 12098 12098 12098 12101 12102 12106 12106 12112 12126 12155 12186 12268 12324 12533 12549 12946 13276 14315 14973 17301 18431 23168 26044 35035 40137 54561 60745 78457 95896 107414 128064 117213 140388 110817 141250 102547 126525 87513 102927 61739 44337 20954 4625 1343 242 53 17 6 1
3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3372 3373 3373 3373 3373 3373 3373 3373 3373 3374 3374 3374 3374 3374 3374 3374 3377 3378 3382 3382 3390 3406 3435 3468 3556 3616 3841 3857 4284 4637 5740 6442 8931 10143 15204 18278 27772 33248 48650 55179 73921 92407 103791 125400 112469 136534 104225 136012 96000 122080 82939 100562 59562 43653 20565 4502 1327 240 53 17 6 1
1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1580 1581 1581 1581 1581 1581 1581 1581 1581 1582 1582 1582 1582 1582 1582 1582 1585 1586 1591 1591 1599 1615 1649 1684 1778 1842 2082 2106 2568 2955 4147 4915 7598 8935 14426 17803 28088 34026 50717 57910 77991 97938 109309 132255 117783 143167 110684 143902 102483 129781 88383 106251 63019 45139 21147 4580 1344 240 53 17 6 1
8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8218 8219 8219 8219 8219 8219 8219 8219 8219 8220 8220 8220 8220 8220 8222 8222 8225 8226 8231 8231 8239 8257 8291 8330 8430 8498 8748 8784 9291 9725 11046 11951 14923 16542 22618 26511 37954 44661 63059 71742 94287 116835 130781 156729 143093 173565 140180 178765 132242 164111 113991 132128 79535 51796 24069 4936 1406 250 55 19 6 1
6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6174 6175 6175 6175 6175 6175 6175 6175 6175 6176 6176 6176 6176 6176 6179 6179 6182 6183 6188 6188 6196 6214 6252 6294 6401 6473 6741 6793 7342 7833 9271 10326 13557 15453 22021 26369 38685 46117 66009 76160 101093 126122 142865 172111 160105 196397 161697 206794 153474 190398 131259 151346 90575 56237 25687 5204 1444 257 55 19 6 1
7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7404 7405 7405 7405 7405 7405 7405 7405 7405 7406 7406 7406 7406 7406 7409 7409 7412 7413 7418 7418 7428 7448 7486 7531 7645 7719 8004 8068 8654 9197 10756 11940 15469 17622 24658 29444 42638 50699 72012 83439 110372 137157 156381 188286 176972 217613 179651 228640 168871 209133 141829 162798 96104 58142 26184 5322 1452 259 55 19 6 1
7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7368 7369 7369 7369 7369 7369 7369 7369 7369 7370 7370 7370 7370 7370 7373 7373 7376 7377 7382 7382 7392 7412 7454 7502 7623 7700 8001 8077 8707 9306 10996 12316 16147 18567 26137 31397 45484 54206 76855 89620 118710 147294 168752 203220 191282 235844 193876 246084 179111 221548 148599 169765 98528 58750 26235 5286 1451 258 55 19 6 1
11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11394 11395 11395 11395 11395 11395 11395 11395 11395 11396 11396 11396 11396 11396 11399 11399 11402 11403 11410 11410 11420 11441 11483 11534 11662 11741 12058 12146 12820 13474 15299 16764 20892 23584 31682 37423 52424 61813 85785 99912 131058 161460 185096 222089 209327 257692 208085 263179 187847 232212 152882 174494 100118 59450 26431 5326 1458 260 55 19 6 1
21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21902 21903 21903 21903 21903 21903 21903 21903 21903 21904 21904 21904 21904 21904 21907 21907 21910 21911 21918 21918 21928 21950 21992 22043 22177 22258 22587 22683 23389 24071 25987 27538 31879 34736 43159 49188 64797 74626 99577 114509 147012 178744 204454 243483 231762 285193 235402 293824 204218 249596 159252 181444 102128 60042 26435 5328 1454 258 55 19 6 1
11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11376 11377 11377 11377 11377 11377 11377 11377 11377 11378 11378 11378 11378 11378 11381 11381 11384 11385 11392 11392 11402 11424 11469 11523 11662 11747 12086 12188 12908 13601 15535 17098 21486 24367 32890 39016 54844 64818 90296 105700 139112 171552 198635 239888 230873 288213 242866 308531 225730 277508 181924 205778 116828 65719 28520 5800 1514 267 55 19 6 1
836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 836 837 837 837 837 837 837 837 837 838 838 838 838 838 841 841 844 845 852 852 864 887 932 989 1135 1220 1567 1677 2421 3130 5128 6742 11295 14300 23262 29799 46810 57899 85595 103812 139533 175780 204580 253057 245039 309927 263970 339073 251336 311721 202149 231887 125971 69557 29134 5903 1530 277 57 19 6 1
6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6512 6513 6513 6513 6513 6513 6513 6513 6513 6514 6514 6514 6514 6514 6517 6517 6520 6521 6528 6528 6540 6563 6611 6671 6823 6908 7263 7381 8144 8867 10929 12590 17304 20429 29831 36759 54769 66871 96038 116460 153494 192530 222254 275644 267133 336509 288040 367277 272125 333557 211832 241353 128522 70259 29259 5920 1531 278 58 19 6 1
11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11600 11601 11601 11601 11601 11601 11601 11601 11601 11602 11602 11602 11602 11602 11605 11605 11610 11611 11618 11618 11630 11654 11702 11765 11921 12007 12370 12496 13283 14022 16140 17847 22736 25986 35791 43087 62003 75033 105238 127506 165573 206899 237475 294813 285894 358639 307434 389504 288378 350139 217558 246573 130317 70757 29427 5956 1534 278 58 19 6 1
4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4410 4411 4411 4411 4411 4411 4411 4411 4411 4412 4412 4412 4412 4412 4415 4415 4420 4421 4428 4428 4440 4464 4515 4581 4741 4827 5194 5326 6137 6893 9075 10828 15880 19250 29458 37119 56881 70791 101900 125893 164980 208425 239731 300727 291511 367569 313563 398846 292874 356783 217110 248045 129767 70820 29388 5962 1534 278 57 19 6 1
3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3282 3283 3283 3283 3283 3283 3283 3283 3283 3284 3284 3284 3284 3284 3287 3287 3292 3293 3300 3300 3314 3339 3390 3458 3622 3708 4083 4222 5053 5824 8059 9849 15035 18501 29032 36994 57333 71891 103731 128903 168901 213845 246114 309777 301234 380203 325448 414569 304526 370401 223611 255265 132723 72127 29773 6185 1569 297 59 20 6 1
2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2063 2063 2063 2063 2063 2063 2063 2063 2064 2064 2064 2064 2064 2067 2067 2072 2073 2080 2080 2094 2119 2173 2245 2416 2506 2887 3034 3882 4657 6915 8717 13938 17435 28070 36139 56735 71468 103840 129414 170227 215901 249411 314587 307639 389172 334602 427976 314075 383040 229126 261470 135016 73253 30062 6275 1576 297 59 20 6 1
12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12308 12309 12309 12309 12309 12309 12309 12309 12309 12310 12310 12310 12310 12310 12313 12313 12318 12319 12328 12328 12342 12368 12422 12497 12675 12765 13154 13309 14176 14965 17285 19134 24503 28113 39110 47550 69069 84790 118703 146237 188620 237264 271538 341515 332123 417677 357160 453014 331108 400708 237116 268718 137434 74173 30187 6311 1575 297 59 20 6 1
7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7730 7731 7731 7731 7731 7731 7731 7731 7731 7732 7732 7732 7732 7732 7735 7735 7740 7741 7750 7750 7764 7790 7847 7925 8107 8197 8594 8757 9648 10453 12824 14718 20221 23938 35292 44078 66384 83001 117996 147148 190722 241646 276633 350109 339689 428129 363969 462034 336260 406745 237327 269332 137429 74075 30195 6310 1575 297 59 20 6 1
4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4310 4311 4311 4311 4311 4311 4311 4311 4311 4312 4312 4312 4312 4312 4315 4315 4320 4321 4330 4330 4346 4373 4430 4511 4699 4789 5194 5364 6279 7099 9530 11468 17099 20926 32610 41716 64646 82041 117880 148368 192968 245777 281070 357311 345485 435941 369722 469331 339764 410897 236897 269505 137184 73825 30141 6285 1577 298 60 20 6 1
3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3552 3553 3553 3553 3553 3553 3553 3553 3553 3554 3554 3554 3554 3554 3557 3557 3562 3563 3572 3572 3588 3615 3675 3759 3947 4037 4450 4627 5566 6402 8887 10867 16623 20556 32597 42035 65509 83640 120183 151875 197456 252000 287700 366571 353537 445856 377330 478354 344861 416386 237559 270443 137347 73919 30167 6297 1578 298 59 20 6 1
10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10726 10727 10727 10727 10727 10727 10727 10727 10727 10728 10728 10728 10730 10730 10733 10733 10738 10739 10748 10748 10764 10792 10852 10939 11131 11221 11642 11827 12788 13641 16172 18191 24088 28126 40462 50213 74201 93015 130237 163032 209352 265451 301604 382565 368948 462798 392253 494307 355168 426533 241865 273961 138917 74234 30275 6314 1579 299 59 20 6 1
1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1449 1449 1449 1449 1449 1449 1449 1449 1450 1450 1450 1452 1452 1455 1455 1460 1461 1470 1470 1486 1514 1576 1663 1861 1954 2379 2567 3539 4395 6952 8993 14943 19001 31469 41273 65467 84480 122106 155376 202723 260118 298417 382310 369877 466896 396905 503403 362156 437509 247559 281493 142324 75995 30846 6483 1598 303 59 20 6 1
3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3138 3139 3139 3139 3139 3139 3139 3139 3139 3140 3140 3140 3142 3142 3145 3145 3150 3151 3160 3160 3178 3207 3270 3361 3561 3654 4085 4275 5256 6112 8692 10763 16781 20839 33439 43247 67691 86934 125250 159297 207836 266421 305729 391773 379147 478635 407421 516129 371575 448960 255077 289692 146273 77711 31269 6553 1606 303 59 20 6 1
19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19400 19401 19401 19401 19401 19401 19401 19401 19401 19402 19402 19402 19404 19404 19407 19407 19412 19413 19422 19422 19440 19469 19535 19628 19831 19924 20360 20551 21544 22400 25001 27102 33185 37243 49975 59784 84492 103973 142859 177588 226457 285749 325193 412395 399018 499355 425317 533891 383784 459551 260931 293553 147979 78069 31372 6575 1607 303 59 20 6 1
