8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8794 8795 8795 8795 8795 8795 8795 8795 8795 8795 8795 8796 8796 8796 8798 8798 8800 8800 8806 8806 8816 8824 8844 8846 8887 8928 9051 9136 9460 9638 10443 10793 12724 14007 19061 21548 33516 38234 59803 77250 112285 121048 140961 175784 141882 167685 95534 109090 59987 68188 41010 46923 28399 25706 13663 3405 1204 218 54 16 6 1
9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9166 9167 9167 9167 9167 9167 9167 9167 9167 9167 9167 9168 9168 9168 9170 9170 9172 9172 9178 9178 9188 9197 9217 9219 9262 9304 9433 9521 9861 10046 10891 11257 13284 14627 19907 22499 34991 39894 62407 80639 116780 125750 145482 181209 144963 171237 96464 110003 60356 68544 41537 47322 28582 25791 13699 3413 1205 218 54 16 6 1
1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1562 1563 1563 1563 1563 1563 1563 1563 1563 1563 1563 1564 1564 1564 1566 1566 1568 1568 1574 1574 1584 1593 1615 1617 1662 1706 1841 1933 2289 2482 3362 3743 5860 7263 12790 15503 28609 33753 57196 76148 113461 122709 142103 178815 139991 166654 90146 103994 54246 63320 37068 44240 26717 24879 13332 3329 1195 216 54 16 6 1
12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12178 12179 12179 12179 12179 12179 12179 12179 12179 12179 12179 12180 12180 12180 12182 12182 12184 12184 12190 12190 12202 12211 12233 12235 12282 12328 12469 12565 12937 13138 14058 14455 16662 18127 23892 26725 40384 45750 70182 89872 128367 137875 156844 194408 152831 179604 100699 113973 63176 70897 42731 48159 29151 25955 13825 3409 1208 218 54 16 6 1
7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7516 7517 7517 7517 7517 7517 7517 7517 7517 7517 7517 7518 7518 7518 7520 7520 7522 7522 7528 7528 7540 7550 7574 7576 7625 7673 7820 7920 8304 8512 9472 9885 12182 13706 19712 22659 36888 42468 67794 88231 127748 137469 156083 194484 150521 177800 96874 110553 59566 68033 40713 46802 28245 25606 13630 3392 1204 218 54 16 6 1
7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7678 7679 7679 7679 7679 7679 7679 7679 7679 7679 7679 7680 7680 7680 7682 7682 7686 7686 7692 7692 7704 7714 7738 7740 7791 7841 7994 8098 8498 8714 9709 10137 12530 14115 20356 23419 38220 44017 70305 91504 132039 141983 160386 199659 152973 180544 97904 111559 60199 68595 40634 46720 28047 25497 13586 3364 1193 212 54 16 6 1
18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18042 18043 18043 18043 18043 18043 18043 18043 18043 18043 18043 18044 18044 18044 18046 18046 18050 18050 18056 18056 18068 18078 18104 18106 18159 18211 18367 18474 18890 19113 20148 20591 23074 24718 31199 34375 49712 55713 82911 104822 146287 156421 174391 214348 163593 191258 105293 118495 66056 73408 43726 48849 29653 26153 13912 3423 1209 220 54 16 6 1
20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20426 20427 20427 20427 20427 20427 20427 20427 20427 20427 20427 20428 20428 20428 20430 20430 20434 20434 20440 20440 20454 20465 20491 20493 20548 20602 20764 20875 21307 21538 22613 23073 25646 27352 34064 37353 53253 59466 87542 110166 152546 162870 180290 220958 169094 196943 110233 123015 69453 76128 45200 50065 30300 26557 14006 3444 1209 220 54 16 6 1
11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11526 11527 11527 11527 11527 11527 11527 11527 11527 11527 11527 11528 11528 11528 11530 11530 11534 11534 11540 11540 11554 11565 11593 11595 11652 11708 11876 11991 12439 12678 13788 14263 16921 18667 25605 28974 45406 51779 80809 104193 147514 157980 175112 216557 162799 191200 103226 116596 63677 71578 42782 48257 29187 25982 13801 3406 1202 219 54 16 6 1
25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25824 25825 25825 25825 25825 25825 25825 25825 25825 25825 25825 25826 25826 25826 25828 25828 25832 25832 25840 25840 25854 25865 25893 25895 25954 26012 26186 26305 26765 27011 28161 28651 31410 33218 40393 43882 60883 67481 97387 121450 165592 176251 192807 234874 178283 206549 116442 128581 71830 78082 46254 50734 30601 26602 14017 3439 1209 220 54 16 6 1
23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23672 23673 23673 23673 23673 23673 23673 23673 23673 23673 23673 23674 23674 23674 23676 23676 23680 23680 23688 23688 23702 23714 23744 23746 23807 23867 24047 24170 24646 24900 26081 26586 29435 31303 38720 42323 59871 66675 96807 121584 166661 177523 193044 235919 176542 205138 113545 126264 70626 77143 45744 50349 30346 26453 14014 3444 1211 220 54 16 6 1
11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11460 11461 11461 11461 11461 11461 11461 11461 11461 11461 11461 11462 11462 11462 11464 11464 11468 11468 11476 11476 11492 11504 11534 11536 11599 11661 11847 11974 12466 12728 13953 14475 17414 19342 26986 30701 48804 55808 87518 113028 158963 170006 185817 229413 168365 197522 105068 118540 64596 72451 42557 48124 28941 25939 13760 3409 1208 220 54 16 6 1
10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10814 10815 10815 10815 10815 10815 10815 10815 10815 10815 10815 10816 10816 10816 10818 10818 10822 10822 10830 10830 10846 10859 10891 10893 10956 11019 11211 11341 11849 12118 13383 13921 16945 18919 26795 30598 49218 56386 88992 115221 161978 173147 188611 232886 169712 199148 105027 118469 64256 72219 42214 47956 28884 25960 13809 3421 1208 219 54 16 6 1
17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17706 17707 17707 17707 17707 17707 17707 17707 17707 17707 17707 17708 17710 17710 17712 17712 17716 17716 17724 17724 17740 17753 17785 17787 17852 17917 18115 18249 18773 19050 20350 20903 24028 26065 34172 38093 57287 64681 98127 125059 172579 183921 198552 243407 177865 207375 111547 124391 69096 76161 44758 49778 29999 26362 13959 3422 1202 219 54 16 6 1
7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7234 7235 7235 7235 7235 7235 7235 7235 7235 7235 7235 7236 7238 7238 7240 7240 7244 7244 7252 7252 7268 7281 7315 7317 7384 7451 7655 7793 8327 8610 9950 10517 13732 15825 24169 28192 47925 55506 89878 117518 165886 177365 191699 237279 169414 199318 102612 116298 61791 70250 40514 46770 28064 25570 13620 3395 1206 218 54 16 6 1
14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14204 14205 14205 14205 14205 14205 14205 14205 14205 14205 14205 14206 14208 14208 14210 14210 14214 14214 14222 14222 14240 14254 14288 14290 14359 14428 14638 14780 15332 15624 17004 17589 20894 23050 31618 35753 56038 63826 99079 127425 176452 188092 201915 248113 177947 207925 108697 122078 66630 74268 43481 48856 29345 26040 13831 3415 1200 219 54 16 6 1
662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 662 663 663 663 663 663 663 663 663 663 663 664 666 666 668 668 672 672 680 680 698 713 749 751 822 893 1109 1255 1823 2123 3538 4138 7539 9753 18566 22814 43649 51644 87818 116872 166663 178447 192068 238983 166879 197464 97790 111799 56504 65673 36792 44260 26486 24840 13299 3295 1183 210 54 16 6 1
